source,source_url,resolved_url,source_page_title,competition,year,team,source_heading,shirt_number,position,player,date_of_birth,age,caps,goals,club,raw_date_of_birth_age,raw_player,raw_club
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Australia,Australia,22,MF,Jackson Irvine,"March 7, 1993",33,81,14,FC St. Pauli,"March 7, 1993 (aged 33)",Jackson Irvine,FC St. Pauli
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Australia,Australia,23,FW,Nishan Velupillay,"May 7, 2001",25,7,3,Melbourne Victory,"May 7, 2001 (aged 25)",Nishan Velupillay,Melbourne Victory
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Australia,Australia,24,MF,Paul Okon-Engstler,"January 24, 2005",21,5,0,Sydney FC,"January 24, 2005 (aged 21)",Paul Okon-Engstler,Sydney FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Australia,Australia,25,DF,Lucas Herrington,"July 5, 2007",18,3,0,Colorado Rapids,"July 5, 2007 (aged 18)",Lucas Herrington,Colorado Rapids
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Australia,Australia,26,FW,Tete Yengi,"November 22, 2000",25,0,0,Machida Zelvia,"November 22, 2000 (aged 25)",Tete Yengi,Machida Zelvia
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,GK,Gatito Fernández,"March 29, 1988",38,30,0,Cerro Porteño,"March 29, 1988 (aged 38)",Gatito Fernández,Cerro Porteño
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,GK,Carlos Coronel,"December 29, 1996",29,9,0,São Paulo,"December 29, 1996 (aged 29)",Carlos Coronel,São Paulo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,GK,Orlando Gill,"June 11, 2000",26,5,0,San Lorenzo,"June 11, 2000 (aged 26)",Orlando Gill,San Lorenzo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,GK,Santiago Rojas,"April 5, 1996",30,2,0,Nacional,"April 5, 1996 (aged 30)",Santiago Rojas,Nacional
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,GK,Juan Espínola,"November 2, 1994",31,1,0,Barracas Central,"November 2, 1994 (aged 31)",Juan Espínola,Barracas Central
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,GK,Gastón Olveira,"April 21, 1993",33,1,0,Olimpia,"April 21, 1993 (aged 33)",Gastón Olveira,Olimpia
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Gustavo Gómez (captain),"May 6, 1993",33,88,4,Palmeiras,"May 6, 1993 (aged 33)",Gustavo Gómez (captain),Palmeiras
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Júnior Alonso,"February 9, 1993",33,70,3,Atlético Mineiro,"February 9, 1993 (aged 33)",Júnior Alonso,Atlético Mineiro
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Fabián Balbuena,"August 23, 1991",34,47,2,Grêmio,"August 23, 1991 (aged 34)",Fabián Balbuena,Grêmio
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Omar Alderete,"December 26, 1996",29,35,3,Sunderland,"December 26, 1996 (aged 29)",Omar Alderete,Sunderland
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Juan José Cáceres,"June 1, 2000",26,16,0,Dynamo Moscow,"June 1, 2000 (aged 26)",Juan José Cáceres,Dynamo Moscow
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Blas Riveros,"February 3, 1998",28,15,0,Cerro Porteño,"February 3, 1998 (aged 28)",Blas Riveros,Cerro Porteño
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Gustavo Velázquez,"April 17, 1991",35,12,1,Cerro Porteño,"April 17, 1991 (aged 35)",Gustavo Velázquez,Cerro Porteño
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Alan Benítez,"January 25, 1994",32,8,0,Libertad,"January 25, 1994 (aged 32)",Alan Benítez,Libertad
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Agustín Sández,"January 16, 2001",25,5,0,Rosario Central,"January 16, 2001 (aged 25)",Agustín Sández,Rosario Central
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Mateo Gamarra,"October 20, 2000",25,3,0,Cruzeiro,"October 20, 2000 (aged 25)",Mateo Gamarra,Cruzeiro
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Saúl Salcedo,"August 28, 1997",28,2,0,Newell's Old Boys,"August 28, 1997 (aged 28)",Saúl Salcedo,Newell's Old Boys
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,José Canale,"July 20, 1996",29,1,0,Lanús,"July 20, 1996 (aged 29)",José Canale,Lanús
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Diego León,"April 3, 2007",19,1,0,Manchester United,"April 3, 2007 (aged 19)",Diego León,Manchester United
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Alexandro Maidana,"July 26, 2005",20,1,0,Talleres,"July 26, 2005 (aged 20)",Alexandro Maidana,Talleres
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Alcides Benítez,"June 8, 2002",24,0,0,Belgrano,"June 8, 2002 (aged 24)",Alcides Benítez,Belgrano
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Ronaldo Dejesús,"April 21, 2001",25,0,0,Lanús,"April 21, 2001 (aged 25)",Ronaldo Dejesús,Lanús
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,DF,Alan Núñez,"October 1, 2004",21,0,0,Nacional,"October 1, 2004 (aged 21)",Alan Núñez,Nacional
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Miguel Almirón,"February 10, 1994",32,75,9,Atlanta United FC,"February 10, 1994 (aged 32)",Miguel Almirón,Atlanta United FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Mathías Villasanti,"January 24, 1997",29,51,0,Grêmio,"January 24, 1997 (aged 29)",Mathías Villasanti,Grêmio
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Kaku,"January 11, 1995",31,32,5,Al-Ain,"January 11, 1995 (aged 31)",Kaku,Al-Ain
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Andrés Cubas,"May 22, 1996",30,32,0,Vancouver Whitecaps FC,"May 22, 1996 (aged 30)",Andrés Cubas,Vancouver Whitecaps FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Ramón Sosa,"August 31, 1999",26,28,1,Palmeiras,"August 31, 1999 (aged 26)",Ramón Sosa,Palmeiras
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Diego Gómez,"March 27, 2003",23,23,3,Brighton & Hove Albion,"March 27, 2003 (aged 23)",Diego Gómez,Brighton & Hove Albion
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Damián Bobadilla,"July 11, 2001",24,19,1,São Paulo,"July 11, 2001 (aged 24)",Damián Bobadilla,São Paulo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Braian Ojeda,"July 27, 2000",25,16,0,Orlando City SC,"July 27, 2000 (aged 25)",Braian Ojeda,Orlando City SC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Matías Galarza,"February 11, 2002",24,14,2,Atlanta United FC,"February 11, 2002 (aged 24)",Matías Galarza,Atlanta United FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Robert Piris Da Motta,"July 26, 1994",31,9,0,Cerro Porteño,"July 26, 1994 (aged 31)",Robert Piris Da Motta,Cerro Porteño
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Álvaro Campuzano,"June 12, 1995",30,4,0,Libertad,"June 12, 1995 (aged 30)",Álvaro Campuzano,Libertad
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Diego González,"January 7, 2003",23,4,0,Atlas,"January 7, 2003 (aged 23)",Diego González,Atlas
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Hugo Cuenca,"January 8, 2005",21,3,0,Burgos,"January 8, 2005 (aged 21)",Hugo Cuenca,Burgos
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Maurício,"June 22, 2001",24,2,0,Palmeiras,"June 22, 2001 (aged 24)",Maurício,Palmeiras
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Lucas Romero,"August 29, 2002",23,2,0,Universidad de Chile,"August 29, 2002 (aged 23)",Lucas Romero,Universidad de Chile
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Enso González,"January 20, 2005",21,0,0,Wolverhampton Wanderers,"January 20, 2005 (aged 21)",Enso González,Wolverhampton Wanderers
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,MF,Rubén Lezcano,"February 9, 2004",22,0,0,Olimpia,"February 9, 2004 (aged 22)",Rubén Lezcano,Olimpia
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Óscar Romero,"July 4, 1992",33,55,4,Huracán,"July 4, 1992 (aged 33)",Óscar Romero,Huracán
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Ángel Romero,"July 4, 1992",33,51,8,Boca Juniors,"July 4, 1992 (aged 33)",Ángel Romero,Boca Juniors
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Antonio Sanabria,"March 4, 1996",30,47,7,Cremonese,"March 4, 1996 (aged 30)",Antonio Sanabria,Cremonese
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Julio Enciso,"January 23, 2004",22,31,4,Strasbourg,"January 23, 2004 (aged 22)",Julio Enciso,Strasbourg
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Gabriel Ávalos,"July 9, 1991",34,22,2,Independiente,"July 9, 1991 (aged 34)",Gabriel Ávalos,Independiente
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Carlos González,"February 4, 1993",33,15,0,Independiente del Valle,"February 4, 1993 (aged 33)",Carlos González,Independiente del Valle
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Álex Arce,"June 16, 1995",30,14,1,Independiente Rivadavia,"June 16, 1995 (aged 30)",Álex Arce,Independiente Rivadavia
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Adam Bareiro,"July 26, 1996",29,8,0,Boca Juniors,"July 26, 1996 (aged 29)",Adam Bareiro,Boca Juniors
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Lorenzo Melgarejo,"August 10, 1990",35,5,0,Libertad,"August 10, 1990 (aged 35)",Lorenzo Melgarejo,Libertad
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Isidro Pitta,"August 14, 1999",26,5,0,Red Bull Bragantino,"August 14, 1999 (aged 26)",Isidro Pitta,Red Bull Bragantino
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Ronaldo Martínez,"April 25, 1996",30,4,0,Talleres,"April 25, 1996 (aged 30)",Ronaldo Martínez,Talleres
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Gustavo Caballero,"September 21, 2001",24,2,1,Portsmouth,"September 21, 2001 (aged 24)",Gustavo Caballero,Portsmouth
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Robert Morales,"March 17, 1999",27,2,1,UNAM,"March 17, 1999 (aged 27)",Robert Morales,UNAM
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Adrián Alcaraz,"September 28, 1999",26,0,0,Olimpia,"September 28, 1999 (aged 26)",Adrián Alcaraz,Olimpia
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Paraguay,Paraguay,,FW,Rodney Redes,"February 22, 2000",26,0,0,LDU Quito,"February 22, 2000 (aged 26)",Rodney Redes,LDU Quito
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,GK,Uğurcan Çakır,"April 5, 1996",30,38,0,Galatasaray,"April 5, 1996 (aged 30)",Uğurcan Çakır,Galatasaray
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,GK,Mert Günok,"March 1, 1989",37,37,0,Fenerbahçe,"March 1, 1989 (aged 37)",Mert Günok,Fenerbahçe
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,GK,Altay Bayındır,"April 14, 1998",28,11,0,Manchester United,"April 14, 1998 (aged 28)",Altay Bayındır,Manchester United
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,GK,Ersin Destanoğlu,"January 1, 2001",25,0,0,Beşiktaş,"January 1, 2001 (aged 25)",Ersin Destanoğlu,Beşiktaş
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,GK,Muhammed Şengezer,"January 5, 1997",29,0,0,İstanbul Başakşehir,"January 5, 1997 (aged 29)",Muhammed Şengezer,İstanbul Başakşehir
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,DF,Merih Demiral,"March 5, 1998",28,61,6,Al-Ahli,"March 5, 1998 (aged 28)",Merih Demiral,Al-Ahli
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,DF,Zeki Çelik,"February 17, 1997",29,59,3,Roma,"February 17, 1997 (aged 29)",Zeki Çelik,Roma
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,DF,Çağlar Söyüncü,"May 23, 1996",30,59,2,Fenerbahçe,"May 23, 1996 (aged 30)",Çağlar Söyüncü,Fenerbahçe
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,DF,Mert Müldür,"April 3, 1999",27,43,3,Fenerbahçe,"April 3, 1999 (aged 27)",Mert Müldür,Fenerbahçe
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,DF,Ferdi Kadıoğlu,"October 7, 1999",26,30,2,Brighton & Hove Albion,"October 7, 1999 (aged 26)",Ferdi Kadıoğlu,Brighton & Hove Albion
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Turkey,Turkey,,DF,Ozan Kabak,"March 25, 2000",26,28,2,TSG Hoffenheim,"March 25, 2000 (aged 26)",Ozan Kabak,TSG Hoffenheim
