source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,team,opponent,is_home,player_id,player_name,squad_status,is_starter,is_sub_used,is_unused_sub,sub_on_minute,sub_off_minute,soccerbase_position,shirt_number,referee,card_summary,kaggle_match_quality,kaggle_rating_snapshot_note,source_url,tournament_url
soccerbase,923550,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Moldova,Italy,Italy,Moldova,0,102697,M Gabbia,unused_sub,0,0,1,,,,,Mykola Balakin,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923550,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Moldova,Italy,Italy,Moldova,0,98619,A Bastoni,unused_sub,0,0,1,,,,,Mykola Balakin,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923550,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Moldova,Italy,Italy,Moldova,0,81762,M Locatelli,unused_sub,0,0,1,,,,,Mykola Balakin,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923550,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Moldova,Italy,Italy,Moldova,0,105322,G Di Lorenzo,unused_sub,0,0,1,,,,,Mykola Balakin,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923550,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Moldova,Italy,Italy,Moldova,0,114093,S Ricci,unused_sub,0,0,1,,,,,Mykola Balakin,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923550,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Moldova,Italy,Italy,Moldova,0,81383,G Donnarumma,unused_sub,0,0,1,,,,,Mykola Balakin,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923550,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Moldova,Italy,Italy,Moldova,0,118268,M Carnesecchi,unused_sub,0,0,1,,,,,Mykola Balakin,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,69475,O Nyland,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,111873,T Heggem,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,101154,A Donnum,sub_used,0,1,0,86,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,137780,D Moller Wolfe,starter,1,0,0,,86,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,76404,K Ajer,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,86331,J Ryerson,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,88124,F Bjorkan,sub_used,0,1,0,86,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,139339,A Nusa,starter,1,0,0,,86,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,81951,S Berge,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,137789,A Schjelderup,sub_used,0,1,0,69,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,133493,O Bobb,starter,1,0,0,,69,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,117888,K Thorstvedt,sub_used,0,1,0,74,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,75852,P Berg,starter,1,0,0,,74,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,101493,E Haaland,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,75424,M Thorsby,sub_used,0,1,0,74,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,70686,A Sorloth,starter,1,0,0,,74,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,101149,J Strand Larsen,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,181025,S Langas,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,68414,M Dyngeland,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,116554,L Ostigard,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,111963,M Pedersen,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,130431,S Tangvik,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Norway,Estonia,1,133851,K Arnstad,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,116948,K Hein,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,77855,K Mets,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,118427,R Peetson,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,178559,M Schjonning-Larsen,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,120569,V Sinyavskiy,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,162329,P Kristal,sub_used,0,1,0,83,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,133935,R Shein,starter,1,0,0,,83,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,211505,M Paalberg,sub_used,0,1,0,83,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,131892,K Palumets,starter,1,0,0,,83,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,170302,M Vetkal,sub_used,0,1,0,75,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,131264,M Soomets,starter,1,0,0,,75,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,99645,M Miller,sub_used,0,1,0,69,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,162033,R Saarma,starter,1,0,0,,69,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,111393,M Kuusk,starter,1,0,0,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,118430,M Poom,sub_used,0,1,0,83,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,96477,R Sappinen,starter,1,0,0,,83,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,138609,K Vallner,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,121480,H Perk,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,140425,E Tougjas,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,121519,A Tamm,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,194509,K Kait,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,60373,H Anier,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923500,2025-11-13,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Norway,Estonia,Estonia,Norway,0,109054,J Saliste,unused_sub,0,0,1,,,,,Matej Jug,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,116948,K Hein,starter,1,0,0,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,120569,V Sinyavskiy,starter,1,0,0,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,178559,M Schjonning-Larsen,starter,1,0,0,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,77855,K Mets,starter,1,0,0,,,,,Igor Pajac,yellow,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,131300,M Paskotsi,starter,1,0,0,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,172212,I Yakovlev,starter,1,0,0,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,133935,R Shein,sub_used,0,1,0,59,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,162033,R Saarma,starter,1,0,0,,59,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,131264,M Soomets,starter,1,0,0,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,211505,M Paalberg,sub_used,0,1,0,85,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,97190,M Kait,starter,1,0,0,,85,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,211506,K Mustmaa,sub_used,0,1,0,59,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,162329,P Kristal,starter,1,0,0,,59,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,121519,A Tamm,sub_used,0,1,0,82,,,,Igor Pajac,yellow,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,96477,R Sappinen,starter,1,0,0,,82,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,111393,M Kuusk,unused_sub,0,0,1,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,131892,K Palumets,unused_sub,0,0,1,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,923497,2025-10-14,World Cup,2026,Europe (Qualifying): I,Qualifying Group I Matches and results,Estonia,Moldova,Estonia,Moldova,1,99645,M Miller,unused_sub,0,0,1,,,,,Igor Pajac,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2068&tab_id=2498&roundTab=roundTab_9,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
