soccerbase_game_id,date,home_team,away_team,status
281034,1996-06-14,Portugal,Turkey,cached_from_soccerbase_match_stats
420724,1996-06-14,Czech Rep,Italy,cached_from_soccerbase_match_stats
281001,1996-06-15,England,Scotland,cached_from_soccerbase_match_stats
420446,1996-06-15,France,Spain,cached_from_soccerbase_match_stats
420335,1996-06-16,Croatia,Denmark,cached_from_soccerbase_match_stats
421151,1996-06-16,Russia,Germany,cached_from_soccerbase_match_stats
281011,1996-06-18,Romania,Spain,cached_from_soccerbase_match_stats
354322,1996-06-18,England,Netherlands,cached_from_soccerbase_match_stats
420445,1996-06-18,France,Bulgaria,cached_from_soccerbase_match_stats
420496,1996-06-18,Scotland,Switzerland,cached_from_soccerbase_match_stats
420334,1996-06-19,Croatia,Portugal,cached_from_soccerbase_match_stats
420680,1996-06-19,Turkey,Denmark,cached_from_soccerbase_match_stats
420723,1996-06-19,Italy,Germany,cached_from_soccerbase_match_stats
421077,1996-06-19,Russia,Czech Rep,cached_from_soccerbase_match_stats
281008,1996-06-22,England,Spain,cached_from_soccerbase_match_stats
420444,1996-06-22,France,Netherlands,cached_from_soccerbase_match_stats
420333,1996-06-23,Germany,Croatia,cached_from_soccerbase_match_stats
421076,1996-06-23,Portugal,Czech Rep,cached_from_soccerbase_match_stats
282652,1996-06-26,England,Germany,cached_from_soccerbase_match_stats
420443,1996-06-26,France,Czech Rep,cached_from_soccerbase_match_stats
281045,1996-06-30,Germany,Czech Rep,cached_from_soccerbase_match_stats
309040,1997-06-11,Chile,Paraguay,cached_from_soccerbase_match_stats
309041,1997-06-11,Argentina,Ecuador,cached_from_soccerbase_match_stats
309030,1997-06-12,Peru,Uruguay,cached_from_soccerbase_match_stats
309031,1997-06-12,Bolivia,Venezuela,cached_from_soccerbase_match_stats
309021,1997-06-13,Mexico,Colombia,cached_from_soccerbase_match_stats
309022,1997-06-13,Brazil,Costa Rica,cached_from_soccerbase_match_stats
309042,1997-06-14,Paraguay,Ecuador,cached_from_soccerbase_match_stats
309047,1997-06-14,Chile,Argentina,cached_from_soccerbase_match_stats
309033,1997-06-15,Bolivia,Peru,cached_from_soccerbase_match_stats
309034,1997-06-15,Uruguay,Venezuela,cached_from_soccerbase_match_stats
309025,1997-06-16,Colombia,Costa Rica,cached_from_soccerbase_match_stats
309027,1997-06-16,Brazil,Mexico,cached_from_soccerbase_match_stats
309043,1997-06-17,Chile,Ecuador,cached_from_soccerbase_match_stats
309045,1997-06-17,Argentina,Paraguay,cached_from_soccerbase_match_stats
309012,1997-06-18,Bolivia,Uruguay,cached_from_soccerbase_match_stats
309035,1997-06-18,Venezuela,Peru,cached_from_soccerbase_match_stats
309028,1997-06-19,Mexico,Costa Rica,cached_from_soccerbase_match_stats
309029,1997-06-19,Brazil,Colombia,cached_from_soccerbase_match_stats
309019,1997-06-21,Bolivia,Colombia,cached_from_soccerbase_match_stats
309020,1997-06-21,Argentina,Peru,cached_from_soccerbase_match_stats
309017,1997-06-22,Brazil,Paraguay,cached_from_soccerbase_match_stats
309018,1997-06-22,Ecuador,Mexico,cached_from_soccerbase_match_stats
309016,1997-06-25,Bolivia,Mexico,cached_from_soccerbase_match_stats
309015,1997-06-26,Brazil,Peru,cached_from_soccerbase_match_stats
309014,1997-06-28,Mexico,Peru,cached_from_soccerbase_match_stats
309013,1997-06-29,Bolivia,Brazil,cached_from_soccerbase_match_stats
306754,1998-02-07,Burkina Faso,Cameroon,cached_from_soccerbase_match_stats
306764,1998-02-08,Algeria,Guinea,cached_from_soccerbase_match_stats
306846,1998-02-08,South Africa,Angola,cached_from_soccerbase_match_stats
306848,1998-02-08,Ivory Coast,Namibia,cached_from_soccerbase_match_stats
306851,1998-02-09,Ghana,Tunisia,cached_from_soccerbase_match_stats
306854,1998-02-09,Togo,DR Congo,cached_from_soccerbase_match_stats
306872,1998-02-09,Zambia,Morocco,cached_from_soccerbase_match_stats
306857,1998-02-10,Egypt,Mozambique,cached_from_soccerbase_match_stats
306756,1998-02-11,Burkina Faso,Algeria,cached_from_soccerbase_match_stats
306765,1998-02-11,Cameroon,Guinea,cached_from_soccerbase_match_stats
306845,1998-02-11,South Africa,Ivory Coast,cached_from_soccerbase_match_stats
306849,1998-02-12,Angola,Namibia,cached_from_soccerbase_match_stats
306850,1998-02-12,Tunisia,DR Congo,cached_from_soccerbase_match_stats
306853,1998-02-12,Ghana,Togo,cached_from_soccerbase_match_stats
306858,1998-02-13,Morocco,Mozambique,cached_from_soccerbase_match_stats
306859,1998-02-13,Zambia,Egypt,cached_from_soccerbase_match_stats
306760,1998-02-15,Burkina Faso,Guinea,cached_from_soccerbase_match_stats
306763,1998-02-15,Cameroon,Algeria,cached_from_soccerbase_match_stats
306844,1998-02-16,South Africa,Namibia,cached_from_soccerbase_match_stats
306852,1998-02-16,Tunisia,Togo,cached_from_soccerbase_match_stats
306855,1998-02-16,Ghana,DR Congo,cached_from_soccerbase_match_stats
306871,1998-02-16,Ivory Coast,Angola,cached_from_soccerbase_match_stats
306860,1998-02-17,Egypt,Morocco,cached_from_soccerbase_match_stats
306861,1998-02-17,Zambia,Mozambique,cached_from_soccerbase_match_stats
306862,1998-02-20,Cameroon,DR Congo,cached_from_soccerbase_match_stats
306864,1998-02-21,Ivory Coast,Egypt,cached_from_soccerbase_match_stats
306865,1998-02-21,Burkina Faso,Tunisia,cached_from_soccerbase_match_stats
306866,1998-02-22,Morocco,South Africa,cached_from_soccerbase_match_stats
306867,1998-02-25,DR Congo,South Africa,cached_from_soccerbase_match_stats
306868,1998-02-25,Burkina Faso,Egypt,cached_from_soccerbase_match_stats
306869,1998-02-27,Burkina Faso,DR Congo,cached_from_soccerbase_match_stats
306870,1998-02-28,Egypt,South Africa,cached_from_soccerbase_match_stats
279123,1998-06-04,Estonia,Faroe Islands,cached_from_soccerbase_match_stats
279124,1998-08-19,Bosnia-Hz.,Faroe Islands,cached_from_soccerbase_match_stats
283480,1998-09-02,Romania,Liechtenstein,cached_from_soccerbase_match_stats
279104,1998-09-04,N Macedonia,Malta,cached_from_soccerbase_match_stats
266041,1998-09-05,Lithuania,Scotland,cached_from_soccerbase_match_stats
278824,1998-09-05,Georgia,Albania,cached_from_soccerbase_match_stats
278853,1998-09-05,Finland,Moldova,cached_from_soccerbase_match_stats
278870,1998-09-05,Armenia,Andorra,cached_from_soccerbase_match_stats
278965,1998-09-05,Slovakia,Azerbaijan,cached_from_soccerbase_match_stats
279125,1998-09-05,Bosnia-Hz.,Estonia,cached_from_soccerbase_match_stats
292239,1998-09-05,Turkey,N Ireland,cached_from_soccerbase_match_stats
323493,1998-09-05,Austria,Israel,cached_from_soccerbase_match_stats
420170,1998-09-05,Ukraine,Russia,cached_from_soccerbase_match_stats
420231,1998-09-05,Cyprus,Spain,cached_from_soccerbase_match_stats
420307,1998-09-05,Ireland,Croatia,cached_from_soccerbase_match_stats
420421,1998-09-05,Iceland,France,cached_from_soccerbase_match_stats
420661,1998-09-05,Belarus,Denmark,cached_from_soccerbase_match_stats
420703,1998-09-05,Wales,Italy,cached_from_soccerbase_match_stats
420979,1998-09-05,Sweden,England,cached_from_soccerbase_match_stats
419750,1998-09-06,Greece,Slovenia,cached_from_soccerbase_match_stats
419821,1998-09-06,Hungary,Portugal,cached_from_soccerbase_match_stats
420603,1998-09-06,Bulgaria,Poland,cached_from_soccerbase_match_stats
421041,1998-09-06,Faroe Islands,Czech Rep,cached_from_soccerbase_match_stats
421190,1998-09-06,Norway,Latvia,cached_from_soccerbase_match_stats
265999,1998-10-10,Armenia,Iceland,cached_from_soccerbase_match_stats
266044,1998-10-10,Lithuania,Faroe Islands,cached_from_soccerbase_match_stats
278855,1998-10-10,N Ireland,Finland,cached_from_soccerbase_match_stats
278873,1998-10-10,Andorra,Ukraine,cached_from_soccerbase_match_stats
278924,1998-10-10,Poland,Luxembourg,cached_from_soccerbase_match_stats
278941,1998-10-10,Cyprus,Austria,cached_from_soccerbase_match_stats
278942,1998-10-10,San Marino,Israel,cached_from_soccerbase_match_stats
278967,1998-10-10,Liechtenstein,Slovakia,cached_from_soccerbase_match_stats
278968,1998-10-10,Azerbaijan,Hungary,cached_from_soccerbase_match_stats
279127,1998-10-10,Scotland,Estonia,cached_from_soccerbase_match_stats
283415,1998-10-10,Slovenia,Norway,cached_from_soccerbase_match_stats
419820,1998-10-10,Portugal,Romania,cached_from_soccerbase_match_stats
420168,1998-10-10,Russia,France,cached_from_soccerbase_match_stats
420306,1998-10-10,Malta,Croatia,cached_from_soccerbase_match_stats
420479,1998-10-10,Italy,Switzerland,cached_from_soccerbase_match_stats
420573,1998-10-10,England,Bulgaria,cached_from_soccerbase_match_stats
420660,1998-10-10,Denmark,Wales,cached_from_soccerbase_match_stats
421040,1998-10-10,Bosnia-Hz.,Czech Rep,cached_from_soccerbase_match_stats
421122,1998-10-10,Turkey,Germany,cached_from_soccerbase_match_stats
421189,1998-10-10,Latvia,Georgia,cached_from_soccerbase_match_stats
278810,1998-10-14,Wales,Belarus,cached_from_soccerbase_match_stats
278947,1998-10-14,San Marino,Austria,cached_from_soccerbase_match_stats
278970,1998-10-14,Liechtenstein,Azerbaijan,cached_from_soccerbase_match_stats
279107,1998-10-14,Ireland,Malta,cached_from_soccerbase_match_stats
279130,1998-10-14,Scotland,Faroe Islands,cached_from_soccerbase_match_stats
279131,1998-10-14,Lithuania,Bosnia-Hz.,cached_from_soccerbase_match_stats
283416,1998-10-14,Norway,Albania,cached_from_soccerbase_match_stats
283467,1998-10-14,Luxembourg,England,cached_from_soccerbase_match_stats
283482,1998-10-14,Hungary,Romania,cached_from_soccerbase_match_stats
291988,1998-10-14,Ukraine,Armenia,cached_from_soccerbase_match_stats
292240,1998-10-14,Turkey,Finland,cached_from_soccerbase_match_stats
419749,1998-10-14,Greece,Georgia,cached_from_soccerbase_match_stats
419819,1998-10-14,Slovakia,Portugal,cached_from_soccerbase_match_stats
420167,1998-10-14,Iceland,Russia,cached_from_soccerbase_match_stats
420230,1998-10-14,Israel,Spain,cached_from_soccerbase_match_stats
420305,1998-10-14,Croatia,N Macedonia,cached_from_soccerbase_match_stats
420420,1998-10-14,France,Andorra,cached_from_soccerbase_match_stats
420477,1998-10-14,Switzerland,Denmark,cached_from_soccerbase_match_stats
421039,1998-10-14,Czech Rep,Estonia,cached_from_soccerbase_match_stats
421121,1998-10-14,Moldova,Germany,cached_from_soccerbase_match_stats
421188,1998-10-14,Slovenia,Latvia,cached_from_soccerbase_match_stats
421518,1998-10-14,Bulgaria,Sweden,cached_from_soccerbase_match_stats
278859,1998-11-18,N Ireland,Moldova,cached_from_soccerbase_match_stats
278949,1998-11-18,San Marino,Cyprus,cached_from_soccerbase_match_stats
279109,1998-11-18,Malta,N Macedonia,cached_from_soccerbase_match_stats
283498,1998-11-18,Yugoslavia,Ireland,cached_from_soccerbase_match_stats
419748,1998-11-18,Albania,Greece,cached_from_soccerbase_match_stats
278950,1999-02-10,Cyprus,San Marino,cached_from_soccerbase_match_stats
283499,1999-02-10,Malta,Yugoslavia,cached_from_soccerbase_match_stats
419817,1999-03-26,Portugal,Azerbaijan,cached_from_soccerbase_match_stats
278878,1999-03-27,Andorra,Iceland,cached_from_soccerbase_match_stats
278974,1999-03-27,Hungary,Liechtenstein,cached_from_soccerbase_match_stats
283427,1999-03-27,Georgia,Slovenia,cached_from_soccerbase_match_stats
283444,1999-03-27,Turkey,Moldova,cached_from_soccerbase_match_stats
283468,1999-03-27,England,Poland,cached_from_soccerbase_match_stats
283483,1999-03-27,Romania,Slovakia,cached_from_soccerbase_match_stats
419741,1999-03-27,Greece,Norway,cached_from_soccerbase_match_stats
420165,1999-03-27,Armenia,Russia,cached_from_soccerbase_match_stats
420228,1999-03-27,Spain,Austria,cached_from_soccerbase_match_stats
420418,1999-03-27,France,Ukraine,cached_from_soccerbase_match_stats
420472,1999-03-27,Belarus,Switzerland,cached_from_soccerbase_match_stats
420658,1999-03-27,Denmark,Italy,cached_from_soccerbase_match_stats
420989,1999-03-27,Sweden,Luxembourg,cached_from_soccerbase_match_stats
421037,1999-03-27,Czech Rep,Lithuania,cached_from_soccerbase_match_stats
421118,1999-03-27,N Ireland,Germany,cached_from_soccerbase_match_stats
278952,1999-03-28,Israel,Cyprus,cached_from_soccerbase_match_stats
266107,1999-03-31,Moldova,N Ireland,cached_from_soccerbase_match_stats
266133,1999-03-31,Slovakia,Hungary,cached_from_soccerbase_match_stats
278881,1999-03-31,Ukraine,Iceland,cached_from_soccerbase_match_stats
279133,1999-03-31,Lithuania,Estonia,cached_from_soccerbase_match_stats
283484,1999-03-31,Azerbaijan,Romania,cached_from_soccerbase_match_stats
419740,1999-03-31,Latvia,Greece,cached_from_soccerbase_match_stats
419816,1999-03-31,Liechtenstein,Portugal,cached_from_soccerbase_match_stats
420164,1999-03-31,Russia,Andorra,cached_from_soccerbase_match_stats
420227,1999-03-31,San Marino,Spain,cached_from_soccerbase_match_stats
420417,1999-03-31,France,Armenia,cached_from_soccerbase_match_stats
420471,1999-03-31,Switzerland,Wales,cached_from_soccerbase_match_stats
420593,1999-03-31,Luxembourg,Bulgaria,cached_from_soccerbase_match_stats
420701,1999-03-31,Italy,Belarus,cached_from_soccerbase_match_stats
420988,1999-03-31,Poland,Sweden,cached_from_soccerbase_match_stats
421036,1999-03-31,Scotland,Czech Rep,cached_from_soccerbase_match_stats
421117,1999-03-31,Germany,Finland,cached_from_soccerbase_match_stats
278954,1999-04-28,Austria,San Marino,cached_from_soccerbase_match_stats
283418,1999-04-28,Georgia,Norway,cached_from_soccerbase_match_stats
421184,1999-04-28,Latvia,Albania,cached_from_soccerbase_match_stats
283419,1999-05-30,Norway,Georgia,cached_from_soccerbase_match_stats
420589,1999-06-04,Poland,Bulgaria,cached_from_soccerbase_match_stats
421115,1999-06-04,Germany,Moldova,cached_from_soccerbase_match_stats
278883,1999-06-05,Iceland,Armenia,cached_from_soccerbase_match_stats
279089,1999-06-05,Azerbaijan,Liechtenstein,cached_from_soccerbase_match_stats
279135,1999-06-05,Faroe Islands,Scotland,cached_from_soccerbase_match_stats
279137,1999-06-05,Bosnia-Hz.,Lithuania,cached_from_soccerbase_match_stats
283420,1999-06-05,Albania,Norway,cached_from_soccerbase_match_stats
283445,1999-06-05,Finland,Turkey,cached_from_soccerbase_match_stats
283485,1999-06-05,Romania,Hungary,cached_from_soccerbase_match_stats
291992,1999-06-05,Ukraine,Andorra,cached_from_soccerbase_match_stats
419738,1999-06-05,Georgia,Greece,cached_from_soccerbase_match_stats
419815,1999-06-05,Portugal,Slovakia,cached_from_soccerbase_match_stats
420225,1999-06-05,Spain,San Marino,cached_from_soccerbase_match_stats
420302,1999-06-05,N Macedonia,Croatia,cached_from_soccerbase_match_stats
420416,1999-06-05,France,Russia,cached_from_soccerbase_match_stats
420656,1999-06-05,Denmark,Belarus,cached_from_soccerbase_match_stats
420700,1999-06-05,Italy,Wales,cached_from_soccerbase_match_stats
420976,1999-06-05,England,Sweden,cached_from_soccerbase_match_stats
421034,1999-06-05,Estonia,Czech Rep,cached_from_soccerbase_match_stats
421183,1999-06-05,Latvia,Slovenia,cached_from_soccerbase_match_stats
323494,1999-06-06,Israel,Austria,cached_from_soccerbase_match_stats
283500,1999-06-08,Yugoslavia,Malta,cached_from_soccerbase_match_stats
266106,1999-06-09,Moldova,Finland,cached_from_soccerbase_match_stats
266114,1999-06-09,Armenia,Ukraine,cached_from_soccerbase_match_stats
278936,1999-06-09,Luxembourg,Poland,cached_from_soccerbase_match_stats
279092,1999-06-09,Hungary,Slovakia,cached_from_soccerbase_match_stats
279113,1999-06-09,Ireland,N Macedonia,cached_from_soccerbase_match_stats
279138,1999-06-09,Faroe Islands,Bosnia-Hz.,cached_from_soccerbase_match_stats
279139,1999-06-09,Estonia,Lithuania,cached_from_soccerbase_match_stats
283430,1999-06-09,Albania,Slovenia,cached_from_soccerbase_match_stats
311129,1999-06-09,Romania,Azerbaijan,cached_from_soccerbase_match_stats
419737,1999-06-09,Greece,Latvia,cached_from_soccerbase_match_stats
419814,1999-06-09,Portugal,Liechtenstein,cached_from_soccerbase_match_stats
420162,1999-06-09,Russia,Iceland,cached_from_soccerbase_match_stats
420415,1999-06-09,Andorra,France,cached_from_soccerbase_match_stats
420470,1999-06-09,Switzerland,Italy,cached_from_soccerbase_match_stats
420588,1999-06-09,Bulgaria,England,cached_from_soccerbase_match_stats
420655,1999-06-09,Wales,Denmark,cached_from_soccerbase_match_stats
421033,1999-06-09,Czech Rep,Scotland,cached_from_soccerbase_match_stats
260070,1999-06-29,Peru,Japan,cached_from_soccerbase_match_stats
354367,1999-06-29,Paraguay,Bolivia,cached_from_soccerbase_match_stats
312134,1999-06-30,Mexico,Chile,cached_from_soccerbase_match_stats
332407,1999-06-30,Brazil,Venezuela,cached_from_soccerbase_match_stats
323815,1999-07-01,Colombia,Uruguay,cached_from_soccerbase_match_stats
260073,1999-07-02,Paraguay,Japan,cached_from_soccerbase_match_stats
332410,1999-07-02,Peru,Bolivia,cached_from_soccerbase_match_stats
260078,1999-07-03,Brazil,Mexico,cached_from_soccerbase_match_stats
308937,1999-07-03,Chile,Venezuela,cached_from_soccerbase_match_stats
260084,1999-07-04,Uruguay,Ecuador,cached_from_soccerbase_match_stats
260085,1999-07-04,Colombia,Argentina,cached_from_soccerbase_match_stats
260074,1999-07-05,Japan,Bolivia,cached_from_soccerbase_match_stats
308290,1999-07-05,Paraguay,Peru,cached_from_soccerbase_match_stats
260080,1999-07-06,Mexico,Venezuela,cached_from_soccerbase_match_stats
323783,1999-07-06,Brazil,Chile,cached_from_soccerbase_match_stats
308907,1999-07-07,Argentina,Uruguay,cached_from_soccerbase_match_stats
308917,1999-07-07,Colombia,Ecuador,cached_from_soccerbase_match_stats
260156,1999-07-10,Paraguay,Uruguay,cached_from_soccerbase_match_stats
308302,1999-07-10,Peru,Mexico,cached_from_soccerbase_match_stats
260158,1999-07-11,Brazil,Argentina,cached_from_soccerbase_match_stats
308923,1999-07-11,Colombia,Chile,cached_from_soccerbase_match_stats
260274,1999-07-13,Uruguay,Chile,cached_from_soccerbase_match_stats
260467,1999-07-14,Mexico,Brazil,cached_from_soccerbase_match_stats
312135,1999-07-17,Chile,Mexico,cached_from_soccerbase_match_stats
260708,1999-07-18,Uruguay,Brazil,cached_from_soccerbase_match_stats
