source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,team,opponent,is_home,player_id,player_name,squad_status,is_starter,is_sub_used,is_unused_sub,sub_on_minute,sub_off_minute,soccerbase_position,shirt_number,referee,card_summary,kaggle_match_quality,kaggle_rating_snapshot_note,source_url,tournament_url,kaggle_player_id,kaggle_version,kaggle_name,kaggle_full_name,kaggle_description,kaggle_image,kaggle_height_cm,kaggle_weight_kg,kaggle_dob,kaggle_positions,kaggle_overall_rating,kaggle_potential,kaggle_value,kaggle_wage,kaggle_preferred_foot,kaggle_weak_foot,kaggle_skill_moves,kaggle_international_reputation,kaggle_work_rate,kaggle_body_type,kaggle_real_face,kaggle_release_clause,kaggle_specialities,kaggle_club_id,kaggle_club_name,kaggle_club_league_id,kaggle_club_league_name,kaggle_club_logo,kaggle_club_rating,kaggle_club_position,kaggle_club_kit_number,kaggle_club_joined,kaggle_club_contract_valid_until,kaggle_country_id,kaggle_country_name,kaggle_country_league_id,kaggle_country_league_name,kaggle_country_flag,kaggle_country_rating,kaggle_country_position,kaggle_country_kit_number,kaggle_crossing,kaggle_finishing,kaggle_heading_accuracy,kaggle_short_passing,kaggle_volleys,kaggle_dribbling,kaggle_curve,kaggle_fk_accuracy,kaggle_long_passing,kaggle_ball_control,kaggle_acceleration,kaggle_sprint_speed,kaggle_agility,kaggle_reactions,kaggle_balance,kaggle_shot_power,kaggle_jumping,kaggle_stamina,kaggle_strength,kaggle_long_shots,kaggle_aggression,kaggle_interceptions,kaggle_positioning,kaggle_vision,kaggle_penalties,kaggle_composure,kaggle_defensive_awareness,kaggle_standing_tackle,kaggle_sliding_tackle,kaggle_gk_diving,kaggle_gk_handling,kaggle_gk_kicking,kaggle_gk_positioning,kaggle_gk_reflexes,kaggle_play_styles
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,103357,A Alexander Lopez,starter,1,0,0,,73,,,Jair Marrufo,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,260815,2025-06-03,Arnau Martínez -, Arnau Martínez López,"Arnau Martínez (born 25 April 2003) is a Spanish footballer who plays as a right back for Spanish club Girona FC. In the game FC 25, his overall rating is 79.",https://cdn.sofifa.net/players/260/815/25_120.png,182,72,2003-04-25,"RB,RM,CB",79,84,€25M,€26K,Right,3 ,2,1 ,,Lean (170-185),Yes,€54.4M,,110062.0,Girona FC,53.0,La Liga,https://cdn.sofifa.net/meta/team/231/30.png,78.0,RB,4.0,2020-07-01,2027,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,83969,B Acosta,sub_used,0,1,0,75,,,,Jair Marrufo,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,239782,2025-06-03,Bryan Josué Acosta Ramos -, Bryan Josué Acosta Ramos,"Bryan Acosta (Bryan Josué Acosta Ramos, born 24 November 1993) is a Honduran footballer who plays as a center midfield for American club Nashville SC. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/239/782/25_120.png,175,80,1993-11-24,"CM,CDM",70,70,€1.5M,€7K,Right,3 ,3,1 ,,Normal (170-185),Yes,€2.3M,,114162.0,Nashville SC,39.0,Major League Soccer,https://cdn.sofifa.net/meta/team/148048/30.png,69.0,SUB,6.0,2025-01-31,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,69146,L Garrido,starter,1,0,0,,75,,,Jair Marrufo,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,110716,H Castellanos,starter,1,0,0,,,,,Jair Marrufo,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,62122,A Lozano,starter,1,0,0,,,,,Jair Marrufo,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,75529,2025-06-03,Alejandro Vergaz Lozano -, Alejandro Vergaz Lozano,"Alejandro Vergaz (Alejandro Vergaz Lozano, born 13 April 2006) is a Spanish footballer who plays as a center back for Saudi Arabian club Al Qadsiah FC. In the game FC 25, his overall rating is 58.",https://cdn.sofifa.net/players/075/529/25_120.png,185,80,2006-04-13,CB,58,78,€525K,€9K,Left,3 ,2,1 ,,Normal (185+),No,€1.4M,,112391.0,Al Qadsiah FC,350.0,Pro League,https://cdn.sofifa.net/meta/team/13092/30.png,70.0,SUB,49.0,2024-09-01,2029,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,101750,M Chirinos,sub_used,0,1,0,57,,,,Jair Marrufo,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,66580,R Quioto,starter,1,0,0,,57,,,Jair Marrufo,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,110959,J Jorge Alvarez,unused_sub,0,0,1,,,,,Jair Marrufo,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,246191,2025-06-03,Julián Álvarez -, Julián Álvarez,"Julián Alvarez (Julián Álvarez, born 31 January 2000) is an Argentine footballer who plays as a striker for Spanish club Atlético Madrid, and the Argentina national team. In the game FC 25, his overall rating is 86.",https://cdn.sofifa.net/players/246/191/25_120.png,170,71,2000-01-31,"ST,CAM",86,89,€94M,€105K,Right,4 ,4,3 ,,Normal (170-),Yes,€204.5M,"Dribbler,Acrobat,Clinical finisher,Complete forward",240.0,Atlético Madrid,53.0,La Liga,https://cdn.sofifa.net/meta/team/7980/30.png,82.0,LS,19.0,2024-08-12,2030,1369.0,Argentina,78,Friendly International,https://cdn.sofifa.net/meta/team/18644/30.png,83.0,LW,9.0,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,56585,R Rojas,unused_sub,0,0,1,,,,,Jair Marrufo,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,246914,2025-06-03,Robert Samuel Rojas Chávez -, Robert Samuel Rojas Chávez,"Robert Rojas (Robert Samuel Rojas Chávez, born 30 April 1996) is a Paraguayan footballer who plays as a right back for Paraguayan club Club Olimpia. In the game FC 25, his overall rating is 73.",https://cdn.sofifa.net/players/246/914/25_120.png,176,75,1996-04-30,"RB,CB",73,73,€2.8M,€19K,Right,3 ,2,1 ,,Normal (170-185),No,€6.2M,,101108.0,Club Olimpia,337.0,División Profesional,https://cdn.sofifa.net/meta/team/15606/30.png,70.0,SUB,22.0,2025-02-03,2027,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,120604,J Zuniga,unused_sub,0,0,1,,,,,Jair Marrufo,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,247678,2025-06-03,Julián Vicente Araujo Zúñiga -, Julián Vicente Araujo Zúñiga,"Julian Araujo (Julián Vicente Araujo Zúñiga, born 13 August 2001) is a Mexican footballer who plays as a right back for British club AFC Bournemouth. In the game FC 25, his overall rating is 74.",https://cdn.sofifa.net/players/247/678/25_120.png,176,70,2001-08-13,RB,74,81,€8M,€40K,Right,2 ,2,1 ,,Lean (170-185),No,€16.8M,,1943.0,AFC Bournemouth,13.0,Premier League,https://cdn.sofifa.net/meta/team/52/30.png,77.0,SUB,22.0,2024-08-13,2029,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,110701,D Maldonado,unused_sub,0,0,1,,,,,Jair Marrufo,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,255316,2025-06-03,Denil Omar Maldonado Munguía -, Denil Omar Maldonado Munguía,"Denil Maldonado (Denil Omar Maldonado Munguía, born 26 May 1998) is a Honduran footballer who plays as a center back for Romanian club Universitatea Craiova. In the game FC 25, his overall rating is 68.",https://cdn.sofifa.net/players/255/316/25_120.png,183,78,1998-05-26,CB,68,71,€1.4M,€10K,Right,2 ,2,1 ,,Lean (170-185),No,€2M,,308.0,Universitatea Craiova,330.0,Liga I,https://cdn.sofifa.net/meta/team/11676/30.png,67.0,RCB,3.0,2024-01-09,2028,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,110962,J Reyes,unused_sub,0,0,1,,,,,Jair Marrufo,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,77265,2025-06-03,Jherson Joao Aldair Reyes Rossi -, Jherson Joao Aldair Reyes Rossi,"Jherson Reyes (Jherson Joao Aldair Reyes Rossi, born 26 August 2004) is a Peruvian footballer who plays as a right back for Peruvian club Atlético Grau. In the game FC 25, his overall rating is 60.",https://cdn.sofifa.net/players/077/265/25_120.png,178,72,2004-08-26,RB,60,68,€500K,€7K,Right,1 ,2,1 ,,Normal (170-185),No,€1.2M,,114598.0,Atlético Grau,2020.0,Liga 1,https://cdn.sofifa.net/meta/team/150808/30.png,65.0,SUB,17.0,2024-01-23,2025,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,99472,F Crisanto,unused_sub,0,0,1,,,,,Jair Marrufo,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,91331,D Acosta,unused_sub,0,0,1,,,,,Jair Marrufo,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,103372,H Fonseca,unused_sub,0,0,1,,,,,Jair Marrufo,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,84697,E Alvarado,unused_sub,0,0,1,,,,,Jair Marrufo,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,260298,2025-06-03,Eduardo José Herrera Alvarado -, Eduardo José Herrera Alvarado,"Eduardo Herrera (Eduardo José Herrera Alvarado, born 6 June 1993) is a Venezuelan footballer who plays as a goalkeeper for Venezuelan club Academia Puerto Cabello. In the game FC 25, his overall rating is 63.",https://cdn.sofifa.net/players/260/298/25_120.png,190,71,1993-06-06,GK,63,63,€250K,€10K,Right,2 ,1,1 ,,Stocky (185+),No,€538K,,114611.0,Academia Puerto Cabello,2019.0,Primera Division,https://cdn.sofifa.net/meta/team/15995/30.png,65.0,SUB,22.0,2025-02-11,2025,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,43833,G Ochoa,starter,1,0,0,,,,,Mario Escobar,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,83166,L Luis Rodriguez,starter,1,0,0,,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,192906,2025-06-03,Luis Miguel Rodríguez -, Luis Miguel Rodríguez,"Luis Miguel Rodríguez (born 1 January 1985) is an Argentine footballer who plays as a striker for Argentine club Atlético Tucumán. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/192/906/25_120.png,167,67,1985-01-01,"ST,CAM",70,70,€550K,€8K,Right,4 ,4,1 ,,Stocky (170-),No,€825K,,111708.0,Atlético Tucumán,353.0,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/10675/30.png,69.0,SUB,7.0,2024-07-06,2025,,,,,,,,,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,83151,C Salcedo,starter,1,0,0,,,,,Mario Escobar,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,97325,J Gallardo,starter,1,0,0,,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,226045,2025-06-03,Jesús Daniel Gallardo Vasconcelos -, Jesús Daniel Gallardo Vasconcelos,"Jesús Gallardo (Jesús Daniel Gallardo Vasconcelos, born 15 August 1994) is a Mexican footballer who plays as a left back for the Mexico national team. In the game FC 25, his overall rating is 75.",https://cdn.sofifa.net/players/226/045/25_120.png,176,73,1994-08-15,"LB,LM,LW",75,75,€0,€0,Left,3 ,3,1 ,,Normal (170-185),No,,,,,,,,,,,1386,Mexico,78.0,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76,LB,23.0,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,52249,H Moreno,starter,1,0,0,,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,255605,2025-06-03,Harlen Alfred Castillo Moreno -, Harlen Alfred Castillo Moreno,"Harlen Castillo (Harlen Alfred Castillo Moreno, born 17 August 1993) is a Colombian footballer who plays as a goalkeeper for Colombian club Atlético Nacional. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/255/605/25_120.png,188,69,1993-08-17,GK,70,70,€1.1M,€3K,Right,2 ,1,1 ,,Normal (185+),No,€1.5M,,101100.0,Atlético Nacional,336.0,Categoría Primera A,https://cdn.sofifa.net/meta/team/6597/30.png,71.0,SUB,15.0,2023-01-27,2025,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,96890,E Alvarez,starter,1,0,0,,,,,Mario Escobar,,name_team,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,235844,2025-06-03,Edson Omar Álvarez Velázquez -, Edson Omar Álvarez Velázquez,"Edson Álvarez (Edson Omar Álvarez Velázquez, born 24 October 1997) is a Mexican footballer who plays as a central defensive midfielder for British club West Ham United, and the Mexico national team. In the game FC 25, his overall rating is 78.",https://cdn.sofifa.net/players/235/844/25_120.png,187,73,1997-10-24,"CDM,CM",78,79,€15M,€77K,Right,2 ,2,3 ,,Normal (185+),Yes,€29.6M,,19.0,West Ham United,13.0,Premier League,https://cdn.sofifa.net/meta/team/1/30.png,78.0,SUB,19.0,2023-08-10,2028,1386.0,Mexico,78,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76.0,LDM,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,59862,D Reyes,sub_used,0,1,0,89,,,,Mario Escobar,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,43835,A Guardado,starter,1,0,0,,89,,,Mario Escobar,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,52924,J dos Santos,starter,1,0,0,,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,162347,2025-06-03,João Moutinho -, João Filipe Iria Santos Moutinho,"João Moutinho (João Filipe Iria Santos Moutinho, born 8 September 1986) is a Portuguese footballer who plays as a center midfield for Portuguese club Sporting Clube de Braga. In the game FC 25, his overall rating is 77.",https://cdn.sofifa.net/players/162/347/25_120.png,170,61,1986-09-08,"CM,CDM",77,77,€3.3M,€13K,Right,4 ,3,3 ,,Normal (170-),Yes,€6.9M,,1896.0,Sporting Clube de Braga,308.0,Primeira Liga,https://cdn.sofifa.net/meta/team/884/30.png,74.0,RDM,8.0,2023-08-25,2026,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,
soccerbase,784544,2019-07-08,CONCACAF Gold Cup,2019,Knockout Stages,Final,Mexico,USA,Mexico,USA,1,69582,R Jimenez,starter,1,0,0,,,,,Mario Escobar,,name_team,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703,204838,2025-06-03,Raúl Alonso Jiménez Rodríguez -, Raúl Alonso Jiménez Rodríguez,"Raúl Jiménez (Raúl Alonso Jiménez Rodríguez, born 5 May 1991) is a Mexican footballer who plays as a striker for British club Fulham FC, and the Mexico national team. In the game FC 25, his overall rating is 77.",https://cdn.sofifa.net/players/204/838/25_120.png,190,81,1991-05-05,ST,77,77,€6.5M,€80K,Right,3 ,3,1 ,,Normal (185+),Yes,€12.4M,,144.0,Fulham FC,13.0,Premier League,https://cdn.sofifa.net/meta/team/11/30.png,77.0,ST,7.0,2023-07-25,2026,1386.0,Mexico,78,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76.0,LS,9.0,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,,
